candidate_id,candidate_name,candidate_skills,candidate_location,candidate_education,internship_id,internship_title,internship_company,required_skills,internship_location,required_education,skill_match_pct,location_match,education_match,is_perfect_match
4024,Anjali Kumar,"Packaging, Quality Control, Marketing, Brand Management, Product Development, Distribution",Ahmedabad,BBA,429,Sales Executive,AJANTA PHARMA LIMITED,"Consumer Insights, Sales",Lucknow,M.Sc,0,0,0,0
8311,Ritu Gupta,"Transmission Lines, Maintenance, Substation Operations, Risk Assessment, Policy Management, Actuarial Science, Compliance, Polymer Science, Extrusion",Mumbai,B.Com,200,Retail Manager,GLENMARK PHARMACEUTICALS LIMITED,"Supply Chain, Retail Management, Brand Management, Distribution",Bangalore,BA,0,0,1,0
14024,Ritu Joshi,"Wealth Management, Accounting, Leasing, Marketing",Kolkata,B.Tech,262,Product Manager,JOHNSON & JOHNSON PRIVATE LIMITED,"Marketing, Brand Management, Consumer Insights",Bangalore,BA,0.33,0,1,0
19916,Sunita Patel,"Materials Science, Research, Battery Design, Electrical Engineering, Product Design, Safety Compliance, Pipeline Maintenance",Delhi,BCA,53,Exploration Geologist,JINDAL STEEL & POWER LIMITED,"Exploration, Environmental Compliance, Geology, Surveying",Pune,BBA,0,0,1,0
16896,Rahul Verma,"Electrical Engineering, Maintenance, Manufacturing, Sales, Grid Integration, Policy Analysis, Energy Storage, Mining Engineering, Geology, Ore Processing, Surveying",Hyderabad,BBA,841,Distribution Executive,FRIGERIO CONSERVA ALLANA PRIVATE LIMITED,"Supply Chain, Product Development, Retail Management, Consumer Insights",Remote,PhD,0,1,0,0
10737,Meera Sharma,"Financial Analysis, Accounting, Loan Processing, Trading, Power Plant Operations, Electrical Engineering, Energy Efficiency",Ahmedabad,Diploma,193,Machine Learning Engineer,PIRAMAL CAPITAL & HOUSING FINANCE LIMITED,"React, SQL",Bangalore,BCA,0,0,0,0
8626,Rajesh Gupta,"Surveying, Estimation",Mumbai,BBA,195,Maintenance Engineer,WINSOL SOLAR FIELDS (POLEPALLY) PRIVATE LIMITED,"Maintenance, Energy Efficiency, Power Plant Operations",Mumbai,BBA,0,1,1,0
15469,Sanjay Gupta,"Quality Control, Chemical Engineering, Research, Environmental Management, Visual Merchandising, Retail Operations",Hyderabad,M.Sc,397,Product Manager,IPCA LABORATORIES LIMITED,"Sales, Supply Chain, Retail Management, Brand Management",Ahmedabad,B.Com,0,0,1,0
17157,Anil Das,"Policy Management, Sales, Risk Assessment, Claims Processing",Hyderabad,BBA,835,Cloud Architect,SKODA AUTO VOLKSWAGEN INDIA PRIVATE LIMITED,"React, Data Analysis",Remote,B.Sc,0,1,1,0
14197,Rajesh Sharma,"SQL, Cloud Computing",Mumbai,M.Sc,192,Data Analyst,PIRAMAL CAPITAL & HOUSING FINANCE LIMITED,"React, Python, Cybersecurity",Delhi,Diploma,0,0,1,0
10517,Rajesh Sharma,"Testing, Sales",Lucknow,BA,896,Marketing Executive,SUVEN PHARMACEUTICALS LIMITED,"Product Development, Consumer Insights, Distribution, Marketing",Chennai,B.Sc,0,0,1,0
17987,Anjali Joshi,"Quality Control, Retail Management, Welding, Safety Management, Project Management, Cement Production, Plant Operations, Logistics, Environmental Management",Bangalore,BBA,112,Web Developer,GRASIM INDUSTRIES LTD,"Python, Data Analysis, Java",Delhi,BBA,0,0,1,0
10038,Ravi Singh,"Retail Operations, Marketing, Supply Chain",Delhi,B.Sc,757,Web Developer,ATRIA CONVERGENCE TECHNOLOGIES LIMITED,"Cybersecurity, SQL",Delhi,B.Sc,0,1,1,0
19249,Arun Sharma,"Brand Management, Marketing, Network Engineering, IoT, RF Engineering, 5G Technology",Delhi,B.Sc,206,Relationship Manager,ICICI LOMBARD GENERAL INSURANCE COMPANY LIMITED,"Wealth Management, Accounting",Pune,MBA,0,0,0,0
9271,Neha Patel,"Product Design, Electrical Engineering, Testing, Quality Control, Estimation, Construction Management, Project Management, Mining Operations, Process Engineering",Bangalore,Diploma,642,DevOps Engineer,STANDARD CHARTERED GLOBAL BUSINESS SERVICES PRIVATE LIMITED,"SQL, DevOps, JavaScript, Python",Jaipur,BCA,0,0,0,0
4990,Amit Joshi,"Wealth Management, Auditing, Loan Processing, Financial Modeling, Marketing, Quality Control, Research, Brewing, Chemical Engineering, Fertilizer Production",Jaipur,M.Sc,793,IT Support,MOTILAL OSWAL FINANCIAL SERVICES LIMITED,"Machine Learning, JavaScript, Cybersecurity",Hyderabad,B.Com,0,0,1,0
4227,Rahul Rao,"Packaging, Distribution, Grid Management, Project Management, Electrical Engineering, Safety Management, Quality Control, Testing, Automotive Engineering, Manufacturing",Mumbai,PhD,885,Marketing Executive,HERBALIFE INTERNATIONAL INDIA PRIVATE LIMITED,"Distribution, Brand Management, Product Development",Jaipur,BCA,0.33,0,1,0
16080,Deepak Verma,"Electrochemistry, Process Engineering, Testing, Electronics Design",Chennai,BBA,596,Risk Analyst,THE NEW INDIA ASSURANCE COMPANY LIMITED,"Investment Banking, Loan Processing",Pune,BCA,0,0,1,0
5579,Ritu Das,"Compliance, Investment, Financial Analysis, Risk Management",Kolkata,BA,81,Hardware Engineer,SAMSUNG INDIA ELECTRONICS PRIVATE LIMITED,"Testing, Quality Control",Ahmedabad,B.Com,0,0,1,0
661,Anjali Joshi,"Fabric Design, Production, Quality Control, Fashion Design, Agricultural Chemistry, Research, Sales, Pesticide Development",Bangalore,B.Com,556,Surveyor,MSPL LIMITED,"Estimation, Structural Design",Jaipur,MBA,0,0,0,0
8432,Sanjay Kumar,"Environmental Compliance, Mining Engineering, Project Management, Quality Control, Maintenance, Safety Management",Ahmedabad,B.Sc,621,Safety Officer,IRCON INTERNATIONAL LIMITED,"Project Management, Structural Design, Estimation",Jaipur,B.Tech,0.33,0,1,0
14819,Rahul Verma,"Kitchen Management, Hospitality Management, Customer Service, Research, Design, Manufacturing, Processing",Mumbai,B.Sc,375,Hardware Engineer,HONEYWELL AUTOMATION INDIA LIMITED,"PCB Design, R&D, Quality Control, Circuit Design",Hyderabad,PhD,0,0,0,0
306,Ritu Gupta,"Electronics Design, Manufacturing, Testing, Quality Control, Sales, Environmental Compliance, Exploration, Mining Operations, Geology",Chennai,Diploma,658,Treasury Analyst,THE KARNATAKA BANK LIMITED,"Financial Analysis, Loan Processing, Auditing, Financial Modeling",Bangalore,B.Com,0,0,0,0
8652,Rajesh Singh,"Grid Management, Safety Management, Electrical Engineering",Delhi,M.Sc,234,Thermal Engineer,TANJORE POWER LIMITED,"Maintenance, Electrical Engineering, Renewable Energy",Kolkata,BCA,0.33,0,1,0
12942,Sanjay Reddy,"Testing, Product Design, Manufacturing",Bangalore,BBA,729,Software Developer,CYIENT LIMITED,"Cybersecurity, SQL, Data Analysis, Python",Lucknow,PhD,0,0,0,0
846,Rajesh Das,"Corporate Finance, Leadership",Kolkata,M.Sc,235,Power Plant Operator,TANJORE POWER LIMITED,"Energy Efficiency, Thermal Power",Chennai,MBA,0,0,1,0
8557,Suresh Kumar,"IoT, Data Transmission, Network Engineering, Exploration, Surveying, Environmental Compliance, Mining Operations",Pune,M.Sc,831,Safety Officer,RASHMI CEMENT LIMITED,"Civil Engineering, Safety Management",Delhi,BBA,0,0,1,0
9901,Vikram Verma,"Thermal Power, Energy Efficiency, Renewable Energy, Loan Processing, Accounting, Wealth Management, Testing, Safety Management, Naval Architecture, Quality Control",Mumbai,MBA,802,Retail Manager,EMCURE PHARMACEUTICALS LIMITED,"Product Development, Brand Management, Sales, Supply Chain",Mumbai,PhD,0,1,0,0
16189,Priya Verma,"Production, Weaving, Quality Control, Agricultural Chemistry",Delhi,Diploma,52,Drilling Engineer,HINDUSTAN PETROLEUM CORPORATION LIMITED,"Pipeline Maintenance, Geology, Petroleum Engineering",Mumbai,B.Com,0,0,0,0
15111,Sunita Joshi,"5G Technology, Telecom Infrastructure, IoT",Kolkata,BBA,412,Renewable Energy Specialist,KARNATAKA POWER TRANSMISSION CORPORATION LIMITED,"Energy Efficiency, Renewable Energy, Power Plant Operations",Lucknow,BCA,0,0,1,0
18735,Divya Kumar,"Civil Engineering, Surveying, Construction Management, Quality Control, Safety Management, Process Engineering, Research",Pune,BA,624,QA Engineer,KOTAK SECURITIES LIMITED,"Java, SQL, Cybersecurity, Python",Mumbai,B.Tech,0,0,1,0
5446,Kavita Gupta,"Sales, Consumer Insights, Brand Management, Retail Management, Product Design, Safety Management, Environmental Compliance, Drilling",Hyderabad,M.Sc,541,Software Developer,GODREJ SEEDS & GENETICS LIMITED,"React, SQL",Delhi,B.Sc,0,0,1,0
16317,Rahul Verma,"Research, Product Design, Quality Control, Electrical Engineering, Irrigation, Farming Techniques, Soil Science, Drilling, Surveying",Ahmedabad,BBA,304,Cloud Architect,HAVELLS INDIA LIMITED,"JavaScript, React, Machine Learning",Pune,B.Com,0,0,1,0
19442,Meera Singh,"Retail Management, Product Development, Regulatory Affairs, Pharmacology, Clinical Research, Medical Writing, Electrochemistry, Materials Science, Testing",Jaipur,PhD,76,Web Developer,BAJAJ FINANCE LIMITED,"DevOps, Machine Learning",Remote,M.Sc,0,1,1,0
16608,Arun Das,"Quality Control, Research, Valuation, Urban Planning, Property Management, Real Estate Development, Environmental Compliance, Mining Engineering, Geology",Mumbai,B.Tech,606,Cloud Architect,ADOBE SYSTEMS INDIA PRIVATE LIMITED,"Python, React, SQL, Machine Learning",Chennai,BCA,0,0,1,0
4233,Pooja Das,"Quality Control, Estimation, Safety Management, Surveying",Jaipur,B.Com,529,Retail Manager,LAURUS LABS LIMITED,"Product Development, Retail Management",Kolkata,MBA,0,0,0,0
7734,Amit Rao,"Exploration, Mining Engineering, Ore Processing, Process Engineering, Manufacturing, Quality Control, Field Operations, Safety Compliance, Refining, Petroleum Engineering",Kolkata,BBA,838,Electrical Engineer,NTPC TAMIL NADU ENERGY COMPANY LIMITED,"Grid Management, Electrical Engineering",Jaipur,PhD,0,0,0,0
6856,Ritu Verma,"Quality Control, Formulation, Regulatory Compliance, Application Technology, Sales, Testing, Chemical Formulation, Supply Chain, Brand Management",Delhi,BA,307,Consumer Insights Analyst,NIRMA LIMITED,"Brand Management, Product Development, Marketing",Hyderabad,BBA,0.33,0,1,0
14371,Rajesh Sharma,"Event Management, Scriptwriting, Production",Lucknow,BBA,202,QA Engineer,MAHINDRA AND MAHINDRA FINANCIAL SERVICES LIMITED,"Cloud Computing, JavaScript, Python",Jaipur,PhD,0,0,0,0
15932,Kavita Reddy,"Manufacturing, Application Technology, Customer Service, Menu Planning, Quality Control",Jaipur,Diploma,83,Cloud Architect,BAJAJ AUTO LIMITED.,"Data Analysis, DevOps, Python, React",Pune,BBA,0,0,0,0
2683,Anil Verma,"Java, Machine Learning, Cloud Computing, Python, RF Engineering, Wireless Communication, Packaging, Brewing, Marketing, Beverage Production",Jaipur,BCA,765,Mineral Processing Engineer,GUJARAT MINERAL DEVELOPMENT CORPORATION LIMITED,"Surveying, Exploration, Environmental Compliance, Ore Processing",Ahmedabad,B.Com,0,0,1,0
16877,Pooja Kumar,"Materials Science, Weapon Systems, Aerospace Engineering, Warehouse Operations, Transportation, Extrusion, Manufacturing, Quality Control",Lucknow,B.Tech,329,Project Engineer,J. K. CEMENT LIMITED,"Safety Management, Surveying",Ahmedabad,BBA,0,0,1,0
4704,Anjali Gupta,"Fabric Design, Quality Control",Hyderabad,PhD,498,Project Engineer,GAWAR CONSTRUCTION LIMITED.,"Civil Engineering, Structural Design, Project Management, Quality Control",Pune,B.Com,0.25,0,1,0
8746,Rajesh Patel,"Process Engineering, Battery Design, Electrochemistry, Naval Architecture, Welding, Project Management",Chennai,PhD,186,Mining Engineer,THE SINGARENI COLLIERIES COMPANY LIMITED,"Surveying, Geology",Jaipur,BA,0,0,1,0
17801,Rahul Patel,"Dyeing, Textile Engineering, Fabric Design, Supply Chain, Content Creation, Production, Digital Marketing, Social Media, Pest Control, Research",Pune,M.Sc,512,Cloud Architect,MACROTECH DEVELOPERS LIMITED,"DevOps, JavaScript",Jaipur,B.Sc,0,0,1,0
15843,Pooja Kumar,"Distribution, Marketing",Kolkata,PhD,786,Supply Chain Analyst,HINDUSTAN COCA-COLA BEVERAGES PRIVATE LIMITED,"Sales, Brand Management, Distribution, Product Development",Bangalore,B.Sc,0.25,0,1,0
19841,Divya Reddy,"Manufacturing, Research, Materials Science",Chennai,BBA,788,Structural Engineer,WONDER CEMENT LIMITED,"Quality Control, Civil Engineering, Surveying",Chennai,BCA,0,1,1,0
12227,Neha Patel,"Policy Management, Compliance, Claims Processing, Maintenance, Structural Engineering, Welding, Testing, Substation Operations, Transmission Lines",Mumbai,B.Com,755,Mineral Processing Engineer,KIOCL LIMITED,"Ore Processing, Environmental Compliance, Exploration, Surveying",Chennai,B.Sc,0,0,1,0
5682,Sanjay Patel,"Power Plant Operations, Transmission, Sales, Quality Control",Ahmedabad,BCA,108,Surveyor,SOUTH EASTERN COALFIELDS LIMITED,"Surveying, Safety Management, Mineral Processing, Geology",Chennai,BA,0,0,1,0
2223,Divya Das,"Sales, Quality Control, Agricultural Chemistry, Customer Service, E-commerce, Supply Chain, Application Technology, Paint Technology, Testing",Chennai,Diploma,585,Marketing Executive,PI INDUSTRIES LIMITED,"Consumer Insights, Marketing",Jaipur,M.Sc,0,0,0,0
15627,Deepak Joshi,"Regulatory Compliance, Pesticide Development, Sales, Freight Management, Logistics Planning, Supply Chain Management, Customer Service",Ahmedabad,B.Com,317,DevOps Engineer,JOHN DEERE INDIA PRIVATE LIMITED,"JavaScript, SQL, React, Cloud Computing",Bangalore,B.Com,0,0,1,0
5087,Sanjay Das,"Supply Chain, Production",Bangalore,B.Com,97,Mineral Processing Engineer,COAL INDIA LTD GOVT OF INDIA UNDERTAKING,"Geology, Mineral Processing, Mining Engineering",Hyderabad,MBA,0,0,0,0
11441,Amit Reddy,"Polymer Science, Molding, Quality Control, Design",Mumbai,B.Sc,291,Distribution Executive,AUROBINDO PHARMA LTD,"Brand Management, Consumer Insights, Product Development, Distribution",Hyderabad,BA,0,0,1,0
16927,Priya Kumar,"Grid Integration, Solar Technology, Supply Chain, E-commerce, Marketing",Bangalore,BA,611,Structural Engineer,TRIDENT LIMITED,"Safety Management, Surveying, Quality Control, Estimation",Lucknow,Diploma,0,0,1,0
584,Divya Rao,"Design, Extrusion, Molding, Quality Control, JavaScript, React, Cloud Computing, Chemical Engineering, Soil Science",Kolkata,BBA,733,Renewable Energy Specialist,ADANI TRANSMISSION (INDIA) LIMITED,"Grid Management, Maintenance, Electrical Engineering, Power Plant Operations",Jaipur,BBA,0,0,1,0
8013,Meera Kumar,"Environmental Compliance, Research, Quality Control, Electrochemistry, Testing, Maintenance, Product Design",Mumbai,B.Tech,99,Surveyor,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,"Structural Design, Surveying, Safety Management, Quality Control",Hyderabad,MBA,0.25,0,0,0
14271,Deepak Joshi,"Processing, Design, Polymer Science, Valuation, Investment Analysis, Construction Management, Construction, Materials Science, Safety Management, Urban Planning",Lucknow,B.Tech,203,Surveyor,ODISHA MINING CORPORATION LIMITED,"Mineral Processing, Mining Engineering, Geology",Kolkata,B.Com,0,0,1,0
18616,Divya Patel,"Wealth Management, Accounting, Auditing, Brewing, Beverage Production",Ahmedabad,B.Com,500,Site Engineer,ATUL LIMITED,"Estimation, Surveying",Pune,B.Com,0,0,1,0
9973,Deepak Rao,"Civil Engineering, Materials Science, Project Management, Material Science, Quality Control, Environmental Management, Process Engineering",Mumbai,B.Sc,266,Project Engineer,THDC INDIA LIMITED,"Electrical Engineering, Renewable Energy, Power Plant Operations",Chennai,B.Com,0,0,1,0
1473,Deepak Das,"Production, Chemical Engineering, Process Engineering, Safety Management",Delhi,M.Sc,826,Surveyor,GUJARAT FLUOROCHEMICALS LIMITED,"Project Management, Quality Control",Bangalore,B.Sc,0,0,1,0
14013,Anjali Gupta,"Structural Design, Surveying, Supply Chain, Retail Management, Drilling Operations, Safety Compliance",Lucknow,B.Tech,871,IT Support,REDINGTON LIMITED,"DevOps, JavaScript",Delhi,MBA,0,0,0,0
4022,Anjali Joshi,"Network Engineering, Telecom Infrastructure, Quality Control, Manufacturing, Process Engineering",Lucknow,M.Sc,822,Mineral Processing Engineer,MAITHAN ALLOYS LTD.,"Exploration, Mineral Processing",Bangalore,B.Tech,0,0,1,0
4854,Amit Singh,"Energy Storage, Grid Integration, Wind Energy, Hygiene Standards, Kitchen Management, IoT, Optical Fiber, 5G Technology",Delhi,B.Com,817,Distribution Executive,EVEREST FOOD PRODUCTS PRIVATE LIMITED,"Marketing, Product Development, Distribution, Consumer Insights",Jaipur,MBA,0,0,0,0
8535,Meera Gupta,"Quality Control, Project Management, Naval Architecture",Jaipur,MBA,650,Data Analyst,MICROSOFT INDIA (R&D) PRIVATE LIMITED,"SQL, DevOps",Pune,MBA,0,0,1,0
2715,Ravi Rao,"Safety Compliance, Geology, Reservoir Engineering, Taxation, Financial Analysis, Financial Modeling, Investment Banking",Hyderabad,MBA,791,Web Developer,DXC TECHNOLOGY INDIA PRIVATE LIMITED,"Python, Cybersecurity, Java, DevOps",Jaipur,Diploma,0,0,1,0
13253,Meera Verma,"Paint Technology, Chemical Formulation, Substation Operations, Project Management, Grid Management, Safety Management",Ahmedabad,MBA,212,Sales Executive,PERNOD RICARD INDIA PRIVATE LIMITED,"Consumer Insights, Marketing",Kolkata,B.Com,0,0,1,0
16151,Neha Verma,"Manufacturing, Quality Control, Testing, Retail Management, Brand Management, Marketing, Pest Control, Soil Science, Farming Techniques, Irrigation",Mumbai,BA,118,Surveyor,BIOP STEELS & POWER PRIVATE LIMITED,"Geology, Surveying",Jaipur,BA,0,0,1,0
2676,Sunita Rao,"RF Engineering, Telecom Infrastructure, Pest Control, Research, Processing, Manufacturing",Jaipur,Diploma,225,Cloud Architect,MANAPPURAM FINANCE LIMITED,"React, Machine Learning, Java, SQL",Pune,PhD,0,0,0,0
1194,Kavita Sharma,"Transmission, Energy Efficiency, Construction Management, Leasing, Process Engineering, Rubber Technology, Marketing, Research",Hyderabad,B.Sc,390,Safety Officer,MAHANAGAR GAS LIMITED,"Geology, Field Operations, Pipeline Maintenance, Refining",Mumbai,BA,0,0,1,0
109,Anjali Joshi,"Materials Science, Avionics, Research, Pesticide Development, Grid Management, Electrical Engineering, Quality Control",Chennai,PhD,615,Machine Learning Engineer,WNS GLOBAL SERVICES PRIVATE LIMITED,"DevOps, Cloud Computing",Chennai,BA,0,1,1,0
13713,Ritu Sharma,"Environmental Management, Cement Production, Crop Management, Irrigation, Agricultural Machinery, Soil Science",Ahmedabad,MBA,798,Software Developer,MUSIGMA BUSINESS SOLUTIONS PRIVATE LIMITED,"Cybersecurity, JavaScript, Machine Learning",Lucknow,B.Com,0,0,1,0
598,Shweta Patel,"Exploration, Safety Management, Environmental Compliance, Geology, Weapon Systems, Avionics, Aerospace Engineering, Defense Systems",Pune,MBA,128,Grid Engineer,SJVN LIMITED,"Electrical Engineering, Power Plant Operations",Ahmedabad,PhD,0,0,0,0
596,Deepak Joshi,"Kitchen Management, Hospitality Management, Menu Planning, Customer Service, Pharmacy, Medical Knowledge, Structural Design, Construction Management, Estimation, Project Management",Ahmedabad,M.Sc,123,Surveyor,ARCELORMITTAL NIPPON STEEL INDIA LIMITED,"Mineral Processing, Geology, Surveying, Mining Engineering",Pune,BCA,0,0,1,0
7393,Priya Gupta,"Manufacturing, Assembly Line, CAD, Automotive Engineering",Lucknow,B.Sc,478,Supply Chain Analyst,MICRO LABS LIMITED,"Supply Chain, Product Development, Retail Management",Hyderabad,Diploma,0,0,1,0
380,Suresh Gupta,"Quality Control, Environmental Management, Soil Science, Research, Financial Analysis, Accounting, Trading",Hyderabad,PhD,893,Structural Engineer,KNR CONSTRUCTIONS LIMITED,"Safety Management, Surveying, Civil Engineering, Project Management",Remote,MBA,0,1,1,0
36,Rahul Patel,"Accounting, Trading, Investment, Valuation, Property Management, Leasing, Marketing, Structural Engineering, Safety Management, Quality Control",Hyderabad,BCA,193,Machine Learning Engineer,PIRAMAL CAPITAL & HOUSING FINANCE LIMITED,"React, SQL",Bangalore,BCA,0,0,1,0
8967,Shweta Patel,"Aerospace Engineering, Maintenance, Avionics, Defense Systems, Supply Chain, Marketing",Lucknow,BA,59,Maintenance Engineer,NUCLEAR POWER CORPORATION OF INDIA LIMITED,"Electrical Engineering, Transmission, Grid Management, Maintenance",Remote,MBA,0.25,1,0,0
7227,Ravi Das,"Kitchen Management, Hospitality Management, Customer Service, Hygiene Standards",Lucknow,M.Sc,601,Civil Engineer,PKC INFRATECH LIMITED,"Estimation, Structural Design, Surveying, Quality Control",Hyderabad,B.Com,0,0,1,0
11040,Suresh Rao,"Geology, Surveying, Environmental Compliance, Drilling, Grid Management, Power Plant Operations, Policy Management, Actuarial Science, Underwriting",Jaipur,BA,733,Renewable Energy Specialist,ADANI TRANSMISSION (INDIA) LIMITED,"Grid Management, Maintenance, Electrical Engineering, Power Plant Operations",Jaipur,BBA,0.5,1,1,0
2573,Amit Gupta,"Structural Engineering, Testing, Project Management, Grid Management, Substation Operations, Maintenance, Broadcasting, Event Management, Content Creation, Production",Kolkata,MBA,591,QA Engineer,INDIAN RAILWAY CATERING AND TOURISM CORPORATION LIMITED,"Machine Learning, Cloud Computing",Remote,BBA,0,1,1,0
2806,Anil Joshi,"Research, Wind Energy",Hyderabad,B.Com,368,Geologist,GUJARAT STATE PETRONET LIMITED,"Reservoir Engineering, Pipeline Maintenance, Petroleum Engineering",Remote,B.Com,0,1,1,0
6359,Suresh Kumar,"Warehouse Operations, Transportation, Supply Chain Management, Distribution, Environmental Compliance, Safety Management, Pest Control, Research, Soil Science, Irrigation",Jaipur,BCA,580,Supply Chain Analyst,RELIANCE RETAIL VENTURES LIMITED,"Supply Chain, Consumer Insights, Sales, Retail Management",Jaipur,M.Sc,0,1,0,0
16695,Anil Kumar,"Power Plant Operations, Thermal Power, Energy Efficiency, Maintenance",Ahmedabad,B.Com,230,Cloud Architect,MPHASIS LIMITED,"JavaScript, React, Java, Cloud Computing",Mumbai,PhD,0,0,0,0
1453,Rajesh Singh,"Grid Management, Transmission Lines, Safety Management",Mumbai,B.Sc,589,Structural Engineer,K.P.R. MILL LIMITED,"Estimation, Safety Management, Construction Management",Pune,B.Tech,0.33,0,1,0
3633,Divya Joshi,"Research, Testing, Battery Design, Quality Control",Hyderabad,BA,279,Civil Engineer,JCB INDIA LIMITED,"Project Management, Construction Management, Structural Design",Remote,B.Com,0,1,1,0
16481,Rajesh Reddy,"Production, Safety Management, Environmental Compliance, Quality Control, Beverage Production, Brewing, Marketing, Soil Science, Agricultural Chemistry, Process Engineering",Ahmedabad,BA,323,DevOps Engineer,YARDI SOFTWARE INDIA PRIVATE LIMITED,"Cybersecurity, Machine Learning",Delhi,B.Tech,0,0,1,0
13523,Suresh Joshi,"DevOps, Java, SQL, Python, Optical Fiber, Wireless Communication, 5G Technology, Construction, Civil Engineering",Hyderabad,Diploma,103,Network Engineer,INDUS TOWERS LIMITED,"Optical Fiber, Wireless Communication",Lucknow,MBA,1,0,0,0
14391,Ritu Kumar,"Product Design, Quality Control, Consumer Insights, Sales, Product Development, Distribution, Supply Chain",Hyderabad,MBA,503,Environmental Officer,AIA ENGINEERING LIMITED,"Mineral Processing, Exploration",Lucknow,Diploma,0,0,1,0
19550,Priya Rao,"Quality Control, Weapon Systems, Naval Architecture, Safety Management",Kolkata,M.Sc,861,Machine Learning Engineer,SCHNEIDER ELECTRIC INDIA PRIVATE LIMITED,"Data Analysis, Cybersecurity, SQL, DevOps",Hyderabad,MBA,0,0,1,0
9536,Shweta Patel,"Product Design, Maintenance, Manufacturing",Jaipur,M.Sc,429,Sales Executive,AJANTA PHARMA LIMITED,"Consumer Insights, Sales",Lucknow,M.Sc,0,0,1,0
1389,Shweta Kumar,"Cement Production, Material Science, Safety Compliance, Field Operations, Refining, Petroleum Engineering",Mumbai,M.Sc,87,Machine Learning Engineer,ACCENTURE SOLUTIONS PRIVATE LIMITED,"Java, Cybersecurity, Python",Hyderabad,B.Sc,0,0,1,0
18036,Rahul Kumar,"Surveying, Safety Management, Exploration, Drilling, Brand Management, Sales, Quality Control, Supply Chain, Process Engineering, Production, Chemical Engineering",Jaipur,M.Sc,107,Cloud Architect,CAPGEMINI TECHNOLOGY SERVICES INDIA LIMITED,"React, Java, Python, Cloud Computing",Mumbai,B.Com,0,0,1,0
665,Arun Reddy,"Hygiene Standards, Hospitality Management, Kitchen Management, Inventory Management",Lucknow,BCA,743,IT Support,ICICI SECURITIES PRIMARY DEALERSHIP LIMITED,"JavaScript, SQL",Bangalore,B.Com,0,0,1,0
7546,Vikram Sharma,"Hospitality Management, Menu Planning, Hygiene Standards, Event Management, Social Media, Construction Management, Quality Control, Structural Design",Chennai,MBA,601,Civil Engineer,PKC INFRATECH LIMITED,"Estimation, Structural Design, Surveying, Quality Control",Hyderabad,B.Com,0.5,0,1,0
6346,Amit Rao,"Inventory Management, Transportation, Logistics Planning, Construction Management, Leasing, Marketing, Real Estate Development",Pune,PhD,693,Machine Learning Engineer,GRT JEWELLERS (INDIA) PRIVATE LIMITED,"React, Cybersecurity, SQL",Lucknow,M.Sc,0,0,1,0
370,Meera Verma,"Safety Management, Maintenance, Transmission Lines",Hyderabad,BCA,604,DevOps Engineer,JAQUAR AND COMPANY PRIVATE LIMITED,"JavaScript, Cybersecurity",Pune,B.Sc,0,0,1,0
776,Sanjay Verma,"Grid Management, Maintenance, Medical Writing, Biotechnology, Regulatory Affairs, Pharmacology, Research, Quality Control, Testing, Sales",Bangalore,BBA,310,Supply Chain Analyst,INTAS PHARMACEUTICALS LIMITED,"Product Development, Consumer Insights, Supply Chain",Lucknow,BBA,0,0,1,0
10871,Priya Verma,"Maintenance, Solar Technology, Energy Storage, Research, Construction, Quality Control, Surveying, Auditing, Financial Modeling, Wealth Management, Investment Banking",Pune,PhD,678,Product Manager,GILLETTE INDIA LIMITED,"Supply Chain, Consumer Insights",Remote,BBA,0,1,1,0
10401,Ritu Verma,"Supply Chain, Customer Service, Sales, Manufacturing, Quality Control, Assembly Line, Food Preparation, Hospitality Management, Hygiene Standards, Inventory Management",Bangalore,M.Sc,805,Surveyor,DECCAN FINE CHEMICALS (INDIA) PRIVATE LIMITED,"Safety Management, Surveying, Project Management, Construction Management",Bangalore,BCA,0,1,1,0
11121,Anjali Verma,"Pesticide Development, Formulation, Research, Agricultural Chemistry, Project Management, Structural Engineering, Chemical Formulation, Quality Control, Testing, Manufacturing",Mumbai,B.Tech,474,QA Engineer,BARCLAYS GLOBAL SERVICE CENTRE PRIVATE LIMITED,"React, DevOps, Cybersecurity",Chennai,B.Com,0,0,1,0
4780,Meera Patel,"Geology, Exploration, Safety Management, Surveying, JavaScript, DevOps",Chennai,PhD,296,Design Engineer,L G ELECTRONICS INDIA PRIVATE LIMITED,"Manufacturing, R&D, Electronics Design",Kolkata,BBA,0,0,1,0
15094,Deepak Kumar,"Taxation, Investment Banking, Brand Management, Distribution, Product Development, Retail Management, Process Engineering, Testing, Research",Mumbai,B.Sc,680,Marketing Executive,HALDIRAM SNACKS PRIVATE LIMITED,"Consumer Insights, Marketing, Sales, Product Development",Ahmedabad,BA,0.25,0,1,0
14023,Shweta Sharma,"Safety Management, Equipment Maintenance, Geology, Drilling, Sales, Application Technology, Manufacturing, Quality Control",Kolkata,BA,520,Supply Chain Analyst,GLAXOSMITHKLINE PHARMACEUTICALS LIMITED,"Marketing, Brand Management",Ahmedabad,MBA,0,0,0,0
16372,Pooja Joshi,"Cloud Computing, Cybersecurity, Machine Learning",Chennai,B.Sc,793,IT Support,MOTILAL OSWAL FINANCIAL SERVICES LIMITED,"Machine Learning, JavaScript, Cybersecurity",Hyderabad,B.Com,0.67,0,1,0
